HMDBP,Metabolite,direction,status
HMDBP09211,HMDB0001377,Reactand,Experimental
HMDBP09211,HMDB0000254,Reactand,Experimental
HMDBP09212,HMDB0000208,Reactand,Experimental
HMDBP09212,HMDB0001377,Reactand,Experimental
HMDBP09212,HMDB0000254,Reactand,Experimental
HMDBP00425,HMDB0001185,Reactand,Experimental
HMDBP00425,HMDB0000939,Reactand,Experimental
HMDBP00419,HMDB0001185,Reactand,Experimental
HMDBP00419,HMDB0000939,Reactand,Experimental
HMDBP00856,HMDB0000538,Reactand,Experimental
HMDBP00856,HMDB0000149,Reactand,Experimental
HMDBP00856,HMDB0001341,Product,Experimental
HMDBP00856,HMDB0000224,Product,Experimental
HMDBP04111,HMDB0000538,Reactand,Experimental
HMDBP04111,HMDB0000149,Reactand,Experimental
HMDBP04111,HMDB0001341,Product,Experimental
HMDBP04111,HMDB0000224,Product,Experimental
HMDBP11438,HMDB0001175,Reactand,Experimental
HMDBP11438,HMDB0001423,Reactand,Experimental
HMDBP11438,HMDB0001967,Product,Experimental
HMDBP11437,HMDB0001175,Reactand,Experimental
HMDBP11437,HMDB0001423,Reactand,Experimental
HMDBP11437,HMDB0001967,Product,Experimental
HMDBP11727,HMDB0001175,Reactand,Experimental
HMDBP11727,HMDB0001423,Reactand,Experimental
HMDBP11727,HMDB0001967,Product,Experimental
HMDBP04479,HMDB0001175,Reactand,Experimental
HMDBP04479,HMDB0001423,Reactand,Experimental
HMDBP04479,HMDB0001967,Product,Experimental
HMDBP11728,HMDB0001175,Reactand,Experimental
HMDBP11728,HMDB0001423,Reactand,Experimental
HMDBP11728,HMDB0001967,Product,Experimental
HMDBP11729,HMDB0001175,Reactand,Experimental
HMDBP11729,HMDB0001423,Reactand,Experimental
HMDBP11729,HMDB0001338,Reactand,Experimental
HMDBP11729,HMDB0006498,Product,Experimental
HMDBP11729,HMDB0001423,Product,Experimental
HMDBP11729,HMDB0001967,Product,Experimental
HMDBP11729,HMDB0001967,Reactand,Experimental
HMDBP11730,HMDB0001175,Reactand,Experimental
HMDBP11730,HMDB0001423,Reactand,Experimental
HMDBP11730,HMDB0001967,Product,Experimental
HMDBP09012,HMDB0001206,Reactand,Experimental
HMDBP09012,HMDB0001423,Reactand,Experimental
HMDBP01087,HMDB0003391,Reactand,Experimental
HMDBP01087,HMDB0000263,Product,Experimental
HMDBP01087,HMDB0002111,Product,Experimental
HMDBP01085,HMDB0003391,Reactand,Experimental
HMDBP01085,HMDB0000263,Product,Experimental
HMDBP01085,HMDB0002111,Product,Experimental
HMDBP01086,HMDB0003391,Reactand,Experimental
HMDBP01086,HMDB0000263,Product,Experimental
HMDBP01086,HMDB0002111,Product,Experimental
HMDBP08716,HMDB0059620,Reactand,Experimental
HMDBP08716,HMDB0002111,Reactand,Experimental
HMDBP08716,HMDB0012134,Product,Experimental
HMDBP08716,HMDB0001429,Product,Experimental
HMDBP00119,HMDB0002111,Reactand,Experimental
HMDBP00119,HMDB0000902,Reactand,Experimental
HMDBP00119,HMDB0000045,Product,Experimental
HMDBP00119,HMDB0000229,Product,Experimental
HMDBP00119,HMDB0001248,Reactand,Experimental
HMDBP00119,HMDB0001520,Product,Experimental
HMDBP00119,HMDB0000286,Reactand,Experimental
HMDBP00119,HMDB0000288,Product,Experimental
HMDBP00119,HMDB0001586,Product,Experimental
HMDBP00119,HMDB0001134,Reactand,Experimental
HMDBP00119,HMDB0000061,Product,Experimental
HMDBP00119,HMDB0001179,Reactand,Experimental
HMDBP00119,HMDB0001132,Product,Experimental
HMDBP00119,HMDB0001373,Reactand,Experimental
HMDBP00119,HMDB0001416,Product,Experimental
HMDBP00167,HMDB0002111,Reactand,Experimental
HMDBP00167,HMDB0000149,Reactand,Experimental
HMDBP00194,HMDB0002111,Reactand,Experimental
HMDBP00194,HMDB0000902,Reactand,Experimental
HMDBP00194,HMDB0000045,Product,Experimental
HMDBP00194,HMDB0000229,Product,Experimental
HMDBP00194,HMDB0001248,Reactand,Experimental
HMDBP00194,HMDB0001520,Product,Experimental
HMDBP00194,HMDB0000286,Reactand,Experimental
HMDBP00194,HMDB0000288,Product,Experimental
HMDBP00194,HMDB0001586,Product,Experimental
HMDBP00194,HMDB0001134,Reactand,Experimental
HMDBP00194,HMDB0000061,Product,Experimental
HMDBP00194,HMDB0001179,Reactand,Experimental
HMDBP00194,HMDB0001132,Product,Experimental
HMDBP00194,HMDB0001373,Reactand,Experimental
HMDBP00194,HMDB0001416,Product,Experimental
HMDBP10943,HMDB0002111,Reactand,Experimental
HMDBP10943,HMDB0001565,Reactand,Experimental
HMDBP10943,HMDB0000086,Reactand,Experimental
HMDBP10943,HMDB0000131,Product,Experimental
HMDBP10943,HMDB0001565,Product,Experimental
HMDBP10943,HMDB0000224,Reactand,Experimental
HMDBP01089,HMDB0002111,Reactand,Experimental
HMDBP01089,HMDB0001565,Reactand,Experimental
HMDBP00084,HMDB0000538,Reactand,Experimental
HMDBP00084,HMDB0002111,Reactand,Experimental
HMDBP00084,HMDB0000045,Product,Experimental
HMDBP00084,HMDB0001429,Product,Experimental
HMDBP00084,HMDB0001341,Product,Experimental
HMDBP00084,HMDB0001341,Reactand,Experimental
HMDBP00084,HMDB0000295,Reactand,Experimental
HMDBP00084,HMDB0000288,Product,Experimental
HMDBP00084,HMDB0000285,Reactand,Experimental
HMDBP00084,HMDB0000295,Product,Experimental
HMDBP00084,HMDB0001201,Reactand,Experimental
HMDBP00084,HMDB0001397,Product,Experimental
HMDBP00084,HMDB0001273,Reactand,Experimental
HMDBP00084,HMDB0001201,Product,Experimental
HMDBP00084,HMDB0001546,Reactand,Experimental
HMDBP00084,HMDB0000095,Product,Experimental
HMDBP00084,HMDB0000082,Reactand,Experimental
HMDBP00084,HMDB0001546,Product,Experimental
HMDBP00084,HMDB0000189,Reactand,Experimental
HMDBP00084,HMDB0003335,Product,Experimental
HMDBP00084,HMDB0003335,Reactand,Experimental
HMDBP00084,HMDB0000175,Product,Experimental
HMDBP00084,HMDB0001274,Reactand,Experimental
HMDBP00084,HMDB0001227,Product,Experimental
HMDBP00084,HMDB0001342,Reactand,Experimental
HMDBP00084,HMDB0001274,Product,Experimental
HMDBP01464,HMDB0000538,Reactand,Experimental
HMDBP01464,HMDB0002111,Reactand,Experimental
HMDBP01464,HMDB0001341,Product,Experimental
HMDBP01464,HMDB0001429,Product,Experimental
HMDBP00086,HMDB0000538,Reactand,Experimental
HMDBP00086,HMDB0002111,Reactand,Experimental
HMDBP00086,HMDB0000045,Product,Experimental
HMDBP00086,HMDB0001429,Product,Experimental
HMDBP00086,HMDB0001341,Product,Experimental
HMDBP00086,HMDB0001341,Reactand,Experimental
HMDBP00086,HMDB0000295,Reactand,Experimental
HMDBP00086,HMDB0000288,Product,Experimental
HMDBP00086,HMDB0000285,Reactand,Experimental
HMDBP00086,HMDB0000295,Product,Experimental
HMDBP00086,HMDB0001201,Reactand,Experimental
HMDBP00086,HMDB0001397,Product,Experimental
HMDBP00086,HMDB0001273,Reactand,Experimental
HMDBP00086,HMDB0001201,Product,Experimental
HMDBP00086,HMDB0001546,Reactand,Experimental
HMDBP00086,HMDB0000095,Product,Experimental
HMDBP00086,HMDB0000082,Reactand,Experimental
HMDBP00086,HMDB0001546,Product,Experimental
HMDBP00086,HMDB0000189,Reactand,Experimental
HMDBP00086,HMDB0003335,Product,Experimental
HMDBP00086,HMDB0003335,Reactand,Experimental
HMDBP00086,HMDB0000175,Product,Experimental
HMDBP00086,HMDB0001274,Reactand,Experimental
HMDBP00086,HMDB0001227,Product,Experimental
HMDBP00086,HMDB0001342,Reactand,Experimental
HMDBP00086,HMDB0001274,Product,Experimental
HMDBP00877,HMDB0002111,Reactand,Experimental
HMDBP00877,HMDB0001429,Reactand,Experimental
HMDBP00877,HMDB0000295,Reactand,Experimental
HMDBP00877,HMDB0000288,Product,Experimental
HMDBP00877,HMDB0001429,Product,Experimental
HMDBP00877,HMDB0001201,Reactand,Experimental
HMDBP00877,HMDB0001397,Product,Experimental
HMDBP00877,HMDB0003335,Reactand,Experimental
HMDBP00877,HMDB0000175,Product,Experimental
HMDBP00879,HMDB0001201,Reactand,Experimental
HMDBP00879,HMDB0002111,Reactand,Experimental
HMDBP00879,HMDB0001397,Product,Experimental
HMDBP00879,HMDB0001429,Product,Experimental
HMDBP00879,HMDB0001429,Reactand,Experimental
HMDBP00879,HMDB0000295,Reactand,Experimental
HMDBP00879,HMDB0000288,Product,Experimental
HMDBP00879,HMDB0003335,Reactand,Experimental
HMDBP00879,HMDB0000175,Product,Experimental
HMDBP00878,HMDB0002111,Reactand,Experimental
HMDBP00878,HMDB0001429,Reactand,Experimental
HMDBP00878,HMDB0000295,Reactand,Experimental
HMDBP00878,HMDB0000288,Product,Experimental
HMDBP00878,HMDB0001429,Product,Experimental
HMDBP00878,HMDB0001201,Reactand,Experimental
HMDBP00878,HMDB0001397,Product,Experimental
HMDBP00878,HMDB0003335,Reactand,Experimental
HMDBP00878,HMDB0000175,Product,Experimental
HMDBP07670,HMDB0000538,Reactand,Experimental
HMDBP07670,HMDB0002111,Reactand,Experimental
HMDBP07670,HMDB0000045,Product,Experimental
HMDBP07670,HMDB0001429,Product,Experimental
HMDBP07670,HMDB0001341,Product,Experimental
HMDBP07670,HMDB0001341,Reactand,Experimental
HMDBP07670,HMDB0000295,Reactand,Experimental
HMDBP07670,HMDB0000288,Product,Experimental
HMDBP07670,HMDB0000285,Reactand,Experimental
HMDBP07670,HMDB0000295,Product,Experimental
HMDBP07670,HMDB0001201,Reactand,Experimental
HMDBP07670,HMDB0001397,Product,Experimental
HMDBP07670,HMDB0001273,Reactand,Experimental
HMDBP07670,HMDB0001201,Product,Experimental
HMDBP07670,HMDB0001546,Reactand,Experimental
HMDBP07670,HMDB0000095,Product,Experimental
HMDBP07670,HMDB0000082,Reactand,Experimental
HMDBP07670,HMDB0001546,Product,Experimental
HMDBP07670,HMDB0000189,Reactand,Experimental
HMDBP07670,HMDB0003335,Product,Experimental
HMDBP07670,HMDB0003335,Reactand,Experimental
HMDBP07670,HMDB0000175,Product,Experimental
HMDBP07670,HMDB0001274,Reactand,Experimental
HMDBP07670,HMDB0001227,Product,Experimental
HMDBP07670,HMDB0001342,Reactand,Experimental
HMDBP07670,HMDB0001274,Product,Experimental
HMDBP11731,HMDB0000290,Reactand,Experimental
HMDBP11731,HMDB0000295,Reactand,Experimental
HMDBP00011,HMDB0001206,Reactand,Experimental
HMDBP00011,HMDB0001423,Reactand,Experimental
HMDBP01891,HMDB0002111,Reactand,Experimental
HMDBP01891,HMDB0001429,Reactand,Experimental
HMDBP07306,HMDB0001564,Reactand,Experimental
HMDBP07306,HMDB0000095,Reactand,Experimental
HMDBP07306,HMDB0060067,Reactand,Experimental
HMDBP11732,HMDB0000538,Reactand,Experimental
HMDBP11732,HMDB0002111,Reactand,Experimental
HMDBP11732,HMDB0001341,Product,Experimental
HMDBP11732,HMDB0001429,Product,Experimental
HMDBP08717,HMDB0000538,Reactand,Experimental
HMDBP08717,HMDB0002111,Reactand,Experimental
HMDBP08717,HMDB0001341,Product,Experimental
HMDBP08717,HMDB0001429,Product,Experimental
HMDBP11733,HMDB0000538,Reactand,Experimental
HMDBP11733,HMDB0002111,Reactand,Experimental
HMDBP11733,HMDB0001341,Product,Experimental
HMDBP11733,HMDB0001429,Product,Experimental
HMDBP00153,HMDB0000256,Reactand,Experimental
HMDBP00153,HMDB0000221,Reactand,Experimental
HMDBP00153,HMDB0001377,Reactand,Experimental
HMDBP00153,HMDB0000217,Product,Experimental
HMDBP00153,HMDB0002111,Product,Experimental
HMDBP00153,HMDB0001188,Reactand,Experimental
HMDBP00153,HMDB0059597,Reactand,Experimental
HMDBP00153,HMDB0001188,Product,Experimental
HMDBP00262,HMDB0001286,Reactand,Experimental
HMDBP00262,HMDB0000217,Reactand,Experimental
HMDBP00262,HMDB0001023,Product,Experimental
HMDBP00262,HMDB0000221,Product,Experimental
HMDBP00262,HMDB0059597,Product,Experimental
HMDBP00262,HMDB0006928,Reactand,Experimental
HMDBP00262,HMDB0000221,Reactand,Experimental
HMDBP00262,HMDB0059597,Reactand,Experimental
HMDBP00262,HMDB0006845,Product,Experimental
HMDBP00262,HMDB0000217,Product,Experimental
HMDBP00430,HMDB0001251,Reactand,Experimental
HMDBP00430,HMDB0001188,Reactand,Experimental
HMDBP00430,HMDB0001251,Product,Experimental
HMDBP00497,HMDB0002111,Reactand,Experimental
HMDBP00497,HMDB0032989,Reactand,Experimental
HMDBP00497,HMDB0059622,Product,Experimental
HMDBP00497,HMDB0000042,Product,Experimental
HMDBP00497,HMDB0015043,Reactand,Experimental
HMDBP00497,HMDB0006406,Product,Experimental
HMDBP00497,HMDB0001870,Product,Experimental
HMDBP00497,HMDB0015233,Reactand,Experimental
HMDBP00497,HMDB0060405,Product,Experimental
HMDBP00497,HMDB0013036,Product,Experimental
HMDBP00497,HMDB0001967,Product,Experimental
HMDBP00497,HMDB0014900,Reactand,Experimental
HMDBP00497,HMDB0060510,Product,Experimental
HMDBP00497,HMDB0060336,Product,Experimental
HMDBP00497,HMDB0060499,Reactand,Experimental
HMDBP00497,HMDB0060385,Product,Experimental
HMDBP00498,HMDB0015043,Reactand,Experimental
HMDBP00498,HMDB0002111,Reactand,Experimental
HMDBP00498,HMDB0006406,Product,Experimental
HMDBP00498,HMDB0001870,Product,Experimental
HMDBP00498,HMDB0032989,Reactand,Experimental
HMDBP00498,HMDB0059622,Product,Experimental
HMDBP00498,HMDB0000042,Product,Experimental
HMDBP00498,HMDB0015233,Reactand,Experimental
HMDBP00498,HMDB0060405,Product,Experimental
HMDBP00498,HMDB0013036,Product,Experimental
HMDBP00498,HMDB0001967,Product,Experimental
HMDBP00498,HMDB0014900,Reactand,Experimental
HMDBP00498,HMDB0060510,Product,Experimental
HMDBP00498,HMDB0060336,Product,Experimental
HMDBP00498,HMDB0060499,Reactand,Experimental
HMDBP00498,HMDB0060385,Product,Experimental
HMDBP11011,HMDB0002111,Reactand,Experimental
HMDBP10105,HMDB0002111,Reactand,Experimental
HMDBP00501,HMDB0001550,Reactand,Experimental
HMDBP00501,HMDB0002111,Reactand,Experimental
HMDBP00501,HMDB0000125,Product,Experimental
HMDBP00501,HMDB0000142,Product,Experimental
HMDBP00501,HMDB0032989,Reactand,Experimental
HMDBP00501,HMDB0059622,Product,Experimental
HMDBP00501,HMDB0000042,Product,Experimental
HMDBP00176,HMDB0001072,Reactand,Experimental
HMDBP00176,HMDB0059661,Reactand,Experimental
HMDBP01699,HMDB0000290,Reactand,Experimental
HMDBP01699,HMDB0000295,Reactand,Experimental
HMDBP01699,HMDB0000935,Reactand,Experimental
HMDBP01702,HMDB0000290,Reactand,Experimental
HMDBP01702,HMDB0000295,Reactand,Experimental
HMDBP01702,HMDB0000935,Reactand,Experimental
HMDBP01703,HMDB0000290,Reactand,Experimental
HMDBP01703,HMDB0000295,Reactand,Experimental
HMDBP06250,HMDB0000290,Reactand,Experimental
HMDBP06250,HMDB0000295,Reactand,Experimental
HMDBP01701,HMDB0000290,Reactand,Experimental
HMDBP01701,HMDB0000295,Reactand,Experimental
HMDBP08720,HMDB0002111,Reactand,Experimental
HMDBP08720,HMDB0001429,Reactand,Experimental
HMDBP08721,HMDB0002111,Reactand,Experimental
HMDBP08721,HMDB0001429,Reactand,Experimental
HMDBP08722,HMDB0002111,Reactand,Experimental
HMDBP08722,HMDB0001429,Reactand,Experimental
HMDBP08723,HMDB0002111,Reactand,Experimental
HMDBP08723,HMDB0001429,Reactand,Experimental
HMDBP09944,HMDB0001185,Reactand,Experimental
HMDBP09944,HMDB0000939,Reactand,Experimental
HMDBP09013,HMDB0001185,Reactand,Experimental
HMDBP09013,HMDB0000939,Reactand,Experimental
HMDBP00672,HMDB0000051,Reactand,Experimental
HMDBP00803,HMDB0001058,Reactand,Experimental
HMDBP00803,HMDB0002111,Reactand,Experimental
HMDBP00803,HMDB0000124,Product,Experimental
HMDBP00803,HMDB0001429,Product,Experimental
HMDBP00803,HMDB0003971,Product,Experimental
HMDBP00801,HMDB0001058,Reactand,Experimental
HMDBP00801,HMDB0002111,Reactand,Experimental
HMDBP00801,HMDB0000124,Product,Experimental
HMDBP00801,HMDB0001429,Product,Experimental
HMDBP00801,HMDB0003971,Product,Experimental
HMDBP00799,HMDB0001047,Reactand,Experimental
HMDBP00799,HMDB0002111,Reactand,Experimental
HMDBP00799,HMDB0000124,Product,Experimental
HMDBP00799,HMDB0001429,Product,Experimental
HMDBP00799,HMDB0000538,Reactand,Experimental
HMDBP00799,HMDB0000124,Reactand,Experimental
HMDBP00799,HMDB0001341,Product,Experimental
HMDBP00799,HMDB0001047,Product,Experimental
HMDBP00799,HMDB0003971,Product,Experimental
HMDBP00804,HMDB0001047,Reactand,Experimental
HMDBP00804,HMDB0002111,Reactand,Experimental
HMDBP00804,HMDB0000124,Product,Experimental
HMDBP00804,HMDB0001429,Product,Experimental
HMDBP00804,HMDB0000538,Reactand,Experimental
HMDBP00804,HMDB0000124,Reactand,Experimental
HMDBP00804,HMDB0001341,Product,Experimental
HMDBP00804,HMDB0001047,Product,Experimental
HMDBP00804,HMDB0003971,Product,Experimental
HMDBP00796,HMDB0001047,Reactand,Experimental
HMDBP00796,HMDB0002111,Reactand,Experimental
HMDBP00796,HMDB0000124,Product,Experimental
HMDBP00796,HMDB0001429,Product,Experimental
HMDBP00796,HMDB0000538,Reactand,Experimental
HMDBP00796,HMDB0000124,Reactand,Experimental
HMDBP00796,HMDB0001341,Product,Experimental
HMDBP00796,HMDB0001047,Product,Experimental
HMDBP00796,HMDB0003971,Product,Experimental
HMDBP00798,HMDB0001047,Reactand,Experimental
HMDBP00798,HMDB0002111,Reactand,Experimental
HMDBP00798,HMDB0000124,Product,Experimental
HMDBP00798,HMDB0001429,Product,Experimental
HMDBP00798,HMDB0000538,Reactand,Experimental
HMDBP00798,HMDB0000124,Reactand,Experimental
HMDBP00798,HMDB0001341,Product,Experimental
HMDBP00798,HMDB0001047,Product,Experimental
HMDBP00798,HMDB0003971,Product,Experimental
HMDBP00713,HMDB0001268,Reactand,Experimental
HMDBP00713,HMDB0002111,Reactand,Experimental
HMDBP00713,HMDB0000060,Product,Experimental
HMDBP00713,HMDB0000134,Product,Experimental
HMDBP00713,HMDB0000060,Reactand,Experimental
HMDBP00713,HMDB0000134,Reactand,Experimental
HMDBP00713,HMDB0001268,Product,Experimental
HMDBP00713,HMDB0002111,Product,Experimental
HMDBP02888,HMDB0004080,Reactand,Experimental
HMDBP02888,HMDB0002111,Reactand,Experimental
HMDBP02888,HMDB0001043,Product,Experimental
HMDBP02888,HMDB0000149,Product,Experimental
HMDBP02888,HMDB0002117,Reactand,Experimental
HMDBP02888,HMDB0000207,Product,Experimental
HMDBP02888,HMDB0000051,Product,Experimental
HMDBP09234,HMDB0004080,Reactand,Experimental
HMDBP09234,HMDB0002111,Reactand,Experimental
HMDBP09234,HMDB0001043,Product,Experimental
HMDBP09234,HMDB0000149,Product,Experimental
HMDBP09234,HMDB0002117,Reactand,Experimental
HMDBP09234,HMDB0000207,Product,Experimental
HMDBP09234,HMDB0000051,Product,Experimental
HMDBP00398,HMDB0001175,Reactand,Experimental
HMDBP00398,HMDB0001423,Reactand,Experimental
HMDBP07270,HMDB0001551,Reactand,Experimental
HMDBP07270,HMDB0001423,Reactand,Experimental
HMDBP07270,HMDB0000217,Reactand,Experimental
HMDBP07270,HMDB0001338,Product,Experimental
HMDBP07270,HMDB0000221,Product,Experimental
HMDBP07271,HMDB0001551,Reactand,Experimental
HMDBP07271,HMDB0001423,Reactand,Experimental
HMDBP07271,HMDB0000217,Reactand,Experimental
HMDBP07271,HMDB0001338,Product,Experimental
HMDBP07271,HMDB0000221,Product,Experimental
HMDBP07412,HMDB0000538,Reactand,Experimental
HMDBP07412,HMDB0001520,Reactand,Experimental
HMDBP07412,HMDB0000250,Product,Experimental
HMDBP07412,HMDB0001248,Product,Experimental
HMDBP07677,HMDB0002111,Reactand,Experimental
HMDBP07677,HMDB0000243,Reactand,Experimental
HMDBP07677,HMDB0060371,Reactand,Experimental
HMDBP07677,HMDB0000134,Product,Experimental
HMDBP07677,HMDB0000243,Product,Experimental
HMDBP11734,HMDB0000538,Reactand,Experimental
HMDBP11734,HMDB0002111,Reactand,Experimental
HMDBP11734,HMDB0001341,Product,Experimental
HMDBP11734,HMDB0001429,Product,Experimental
HMDBP11735,HMDB0000538,Reactand,Experimental
HMDBP11735,HMDB0002111,Reactand,Experimental
HMDBP11735,HMDB0001341,Product,Experimental
HMDBP11735,HMDB0001429,Product,Experimental
HMDBP00035,HMDB0001206,Reactand,Experimental
HMDBP00035,HMDB0001423,Reactand,Experimental
HMDBP00035,HMDB0001175,Reactand,Experimental
HMDBP00035,HMDB0000217,Reactand,Experimental
HMDBP00035,HMDB0000221,Reactand,Experimental
HMDBP00035,HMDB0002111,Reactand,Experimental
HMDBP00035,HMDB0000207,Reactand,Experimental
HMDBP00035,HMDB0000220,Reactand,Experimental
HMDBP00035,HMDB0001967,Reactand,Experimental
HMDBP00035,HMDB0059597,Product,Experimental
HMDBP00035,HMDB0000806,Reactand,Experimental
HMDBP11736,HMDB0000538,Reactand,Experimental
HMDBP11736,HMDB0002111,Reactand,Experimental
HMDBP11736,HMDB0001341,Product,Experimental
HMDBP11736,HMDB0001429,Product,Experimental
HMDBP00925,HMDB0001095,Reactand,Experimental
HMDBP00925,HMDB0000217,Reactand,Experimental
HMDBP00925,HMDB0001346,Product,Experimental
HMDBP00925,HMDB0000221,Product,Experimental
HMDBP00925,HMDB0059597,Product,Experimental
HMDBP00260,HMDB0000961,Reactand,Experimental
HMDBP00260,HMDB0000256,Reactand,Experimental
HMDBP00260,HMDB0000250,Product,Experimental
HMDBP00260,HMDB0001278,Product,Experimental
HMDBP00260,HMDB0001278,Reactand,Experimental
HMDBP00260,HMDB0000221,Reactand,Experimental
HMDBP00260,HMDB0059597,Reactand,Experimental
HMDBP00260,HMDB0000256,Product,Experimental
HMDBP00260,HMDB0000217,Product,Experimental
HMDBP00615,HMDB0002111,Reactand,Experimental
HMDBP00615,HMDB0001341,Reactand,Experimental
HMDBP00615,HMDB0000045,Product,Experimental
HMDBP00615,HMDB0001155,Reactand,Experimental
HMDBP00615,HMDB0001341,Product,Experimental
HMDBP11737,HMDB0000538,Reactand,Experimental
HMDBP11737,HMDB0000250,Reactand,Experimental
HMDBP08724,HMDB0000538,Reactand,Experimental
HMDBP08724,HMDB0002111,Reactand,Experimental
HMDBP08724,HMDB0001341,Product,Experimental
HMDBP08724,HMDB0001429,Product,Experimental
HMDBP00185,HMDB0001020,Reactand,Experimental
HMDBP00185,HMDB0000221,Reactand,Experimental
HMDBP00185,HMDB0001377,Reactand,Experimental
